id;motExcl;nrProc;tpOper;tpAmb;aplicEmi;verAplic;nrInsc;iniValid;fimValid;planoCtaRef;freqEncerr;cCta;cCtaInterna;cDbrMista;nomeCta;indCta;descCta;cCtaSup;cCtaRef;nivelCta;natCta;codNat;codTrib;indTribISS;idLeiDisp;iniVig;fimVig
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;COTAS DE CLASSE DE FUNDOS DE INVESTIMENTO;S;;1020000000000;1020000000000;4;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;COTAS DE CLASSE DE FUNDO DE RENDA FIXA;S;;1020000000000;1020000000000;5;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;FATOR MULTIMERCADO;S;;1020000000000;1020000000000;6;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;APLICAÇÃO PLANO BD - FI PREVICEL I MM;A;"Registra as aplicações da Submassa BD em cotas do FI PREVICEL I Multimercado, fundo exclusivo classificado no segmento de renda fixa. Debitada pelas aplicações e pela valorização positiva das cotas; creditada pelos resgates e pela desvalorização das cotas, com contrapartida nas contas de rendas/variações do Fluxo dos Investimentos.";1020000000000;1020000000000;7;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;APLICAÇÃO PGA - CARTEIRA MM;A;"Registra as aplicações dos recursos do PGA (Plano de Gestão Administrativa) em carteira/fundo multimercado. Debitada pelas aplicações e pela valorização positiva das cotas; creditada pelos resgates para cobertura de despesas administrativas e pela desvalorização das cotas.";1020000000000;1020000000000;7;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;APLICAÇÃO PLANO CD - VINCI MULTIESTRATÉGIA;A;"Registra as aplicações da Submassa CD em cotas do fundo Vinci Multiestratégia. Debitada pelas aplicações e pela valorização positiva das cotas; creditada pelos resgates e pela desvalorização das cotas, com contrapartida nas contas de rendas/variações do Fluxo dos Investimentos.";1020000000000;1020000000000;7;V;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;APLICAÇÃO PLANO BD - FI PREVICEL I MM;A;"Registra as aplicações da Submassa BD em cotas do FI PREVICEL I Multimercado (fundo exclusivo). Debitada pelas aplicações e pela valorização das cotas; creditada pelos resgates e pela desvalorização. Conta de estrutura anterior mantida no plano; verificar duplicidade com 1.02.03.04.01.01.01.";1020000000000;1020000000000;6;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;APLICAÇÃO PLANO CD - VINCI MULTIESTRATÉGIA FIM;A;"Registra a constituição e reversão das provisões matemáticas de benefícios concedidos (assistidos), conforme avaliação atuarial no Plano BD e variação do saldo de contas dos assistidos na Submassa CD. Debitada pela constituição/aumento em contrapartida a 2.03.01.01.01.xx; creditada pela reversão/redução das provisões e pelo encerramento do exercício.";1020000000000;1020000000000;6;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;VINCI MULTIESTRATÉGIA FIM;A;"Registra as aplicações em cotas do fundo Vinci Multiestratégia FIM classificadas no segmento de renda fixa. Debitada pelas aplicações e pela valorização positiva das cotas; creditada pelos resgates e pela desvalorização das cotas, com contrapartida nas rendas/variações do Fluxo dos Investimentos.";1020000000000;1020000000000;6;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;VINCI VALOREM FIM;A;"Registra as aplicações em cotas do fundo Vinci Valorem FIM classificadas no segmento de renda fixa. Debitada pelas aplicações e pela valorização positiva das cotas; creditada pelos resgates e pela desvalorização das cotas, com contrapartida nas rendas/variações do Fluxo dos Investimentos.";1020000000000;1020000000000;6;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;VINCI INSTITUCIONAL RF;A;"Registra as aplicações em cotas do fundo Vinci Institucional Renda Fixa. Debitada pelas aplicações e pela valorização positiva das cotas; creditada pelos resgates e pela desvalorização das cotas, com contrapartida nas rendas/variações do Fluxo dos Investimentos.";1020000000000;1020000000000;6;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;APLICAÇÃO PGA - CARTEIRA MM;A;"Registra as aplicações dos recursos do PGA em carteira multimercado. Debitada pelas aplicações e pela valorização das cotas; creditada pelos resgates e pela desvalorização. Conta de estrutura anterior mantida no plano; verificar duplicidade com 1.02.03.04.01.01.02.";1020000000000;1020000000000;6;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;COTAS DE CLASSE DE FUNDO DE ÍNDICE REFERÊNCIA (ETF);S;;1020000000000;1020000000000;5;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;COTAS DE CLASSE DE FUNDO DE ÍNDICE REFERÊNCIA RENDA FIXA (ETF) TÍTULO PÚBLICO;S;;1020000000000;1020000000000;6;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;COTAS DE CLASSE DE FUNDO DE ÍNDICE REFERÊNCIA RENDA FIXA (ETF) CRÉDITO PRIVADO;S;;1020000000000;1020000000000;6;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;COTAS DE CLASSE DE FUNDO DE ÍNDICE REFERENCIADO EM AÇÕES (ETF) - SEGMENTO ESPECIAL;S;;1020000000000;1020000000000;6;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;COTAS DE CLASSE DE FUNDO DE ÍNDICE REFERENCIADO EM AÇÕES (ETF);S;;1020000000000;1020000000000;6;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;COTAS DE CLASSE DE FUNDOS DE INVESTIMENTO EM ÍNDICE NO EXTERIOR NEGOCIADO NO BRASIL (ETF - INTERNACI;S;;1020000000000;1020000000000;6;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;COTAS DE CLASSE DE FUNDO DE INVESTIMENTO EM DIREITO CREDITÓRIO - FIDC;S;;1020000000000;1020000000000;5;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;COTAS DE CLASSE FIDC - PADRONIZADO;S;;1020000000000;1020000000000;6;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;COTAS DE CLASSES DE FIDC - PADRONIZADO - SUBCLASSE COTA SENIOR;S;;1020000000000;1020000000000;7;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;COTAS DE CLASSES DE FIDC - PADRONIZADO - SUBCLASSE SUBORDINADA;S;;1020000000000;1020000000000;7;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;COTAS DE CLASSES DE FIDC - PADRONIZADO - SUBCLASSE SUBORDINADA MEZANINO;S;;1020000000000;1020000000000;7;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;COTAS DE CLASSE DE FIDC - NÃO PADRONIZADO;S;;1020000000000;1020000000000;6;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;COTAS DE CLASSES DE FIDC - NÃO PADRONIZADO - SUBCLASSE COTA SENIOR;S;;1020000000000;1020000000000;7;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;COTAS DE CLASSES DE FIDC - NÃO PADRONIZADO - SUBCLASSE SUBORDINADA;S;;1020000000000;1020000000000;7;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;COTAS DE CLASSES DE FIDC - NÃO PADRONIZADO - SUBCLASSE SUBORDINADA MEZANINO;S;;1020000000000;1020000000000;7;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;OUTRAS COTAS DE CLASSES DE FIDC;S;;1020000000000;1020000000000;6;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;COTAS DE CLASSES DE FUNDO DE AÇÕES;S;;1020000000000;1020000000000;5;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;VINCI SELECTION EQUITIES FIA;A;"Registra as aplicações do plano em cotas do Vinci Selection Equities FIA, fundo de investimento em ações. Debitada pelas aplicações e pela valorização positiva das cotas; creditada pelos resgates e pela desvalorização das cotas, com contrapartida nas rendas/variações do Fluxo dos Investimentos (renda variável/fundos).";1020000000000;1020000000000;6;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;COTAS DE CLASSES DE FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - FIP;S;;1020000000000;1020000000000;5;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;CAPITAL SEMENTE;S;;1020000000000;1020000000000;6;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;EMPRESAS EMERGENTES;S;;1020000000000;1020000000000;6;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;INFRAESTRUTURA (FIP-IE);S;;1020000000000;1020000000000;6;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;PRODUÇÃO ECONÔMICA INTENSIVA EM PESQUISA, DESENVOLVIMENTO E INOVAÇÃO (FIP-PD&I);S;;1020000000000;1020000000000;6;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;MULTIESTRATÉGIA;S;;1020000000000;1020000000000;6;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;OUTROS FIP;S;;1020000000000;1020000000000;6;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;COTAS DE CLASSES DE FUNDO MULTIMERCADO - FIM;S;;1020000000000;1020000000000;5;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;COTAS DE CLASSES DE FUNDO MULTIMERCADO ESTRUTURADO;S;;1020000000000;1020000000000;5;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;VINCI MULTIESTRATÉGIA FIM;A;"Registra as aplicações do plano em cotas do Vinci Multiestratégia FIM, classificado como fundo multimercado estruturado. Debitada pelas aplicações e pela valorização positiva das cotas; creditada pelos resgates e pela desvalorização das cotas, com contrapartida nas rendas/variações do Fluxo dos Investimentos.";1020000000000;1020000000000;6;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;VINCI VALOREM FIM;A;"Registra as aplicações do plano em cotas do Vinci Valorem FIM, classificado como fundo multimercado estruturado. Debitada pelas aplicações e pela valorização positiva das cotas; creditada pelos resgates e pela desvalorização das cotas, com contrapartida nas rendas/variações do Fluxo dos Investimentos.";1020000000000;1020000000000;6;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;VINCI RETORNO REAL FIM;A;"Registra as aplicações do plano em cotas do Vinci Retorno Real FIM, classificado como fundo multimercado estruturado. Debitada pelas aplicações e pela valorização positiva das cotas; creditada pelos resgates e pela desvalorização das cotas, com contrapartida nas rendas/variações do Fluxo dos Investimentos.";1020000000000;1020000000000;6;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;VINCI INTER FICFIM;A;"Registra as aplicações do plano em cotas do Vinci Inter FIC FIM, classificado como fundo multimercado estruturado. Debitada pelas aplicações e pela valorização positiva das cotas; creditada pelos resgates e pela desvalorização das cotas, com contrapartida nas rendas/variações do Fluxo dos Investimentos.";1020000000000;1020000000000;6;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;COTAS DE CLASSES DE FUNDOS DE INVESTIMENTO AÇÕES EM MERCADO DE ACESSO - FAMA;S;;1020000000000;1020000000000;5;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;COTAS DE CLASSES DE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;S;;1020000000000;1020000000000;5;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;COTAS DE CLASSES DE FUNDO DE INVESTIMENTO NO EXTERIOR;S;;1020000000000;1020000000000;5;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;COTAS DE CLASSES DE FUNDOS DE INVESTIMENTO RENDA FIXA - DÍVIDA EXTERNA;S;;1020000000000;1020000000000;6;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;COTAS DE CLASSES DE FUNDO DE INVESTIMENTO - INVESTIDORES QUALFICADOS - EXTERIOR > 40%;S;;1020000000000;1020000000000;6;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;COTAS DE CLASSES DE FUNDO DE INVESTIMENTO - INVESTIDORES QUALFICADOS - EXTERIOR > 40% - EXCLUSIVA;S;;1020000000000;1020000000000;7;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;102000000000000000;102000000000000;000;FUNDO DE INVESTIMENTO - SUFIXO INVESTIMENTO NO EXTERIOR - EO;A;"Registra as aplicações do plano em cotas de fundo de investimento exclusivo para investidores qualificados com sufixo 'Investimento no Exterior' (alocação superior a 40% no exterior). Debitada pelas aplicações e pela valorização das cotas; creditada pelos resgates e pela desvalorização, com contrapartida em 5.01.04.11.03.01.01 / 5.02.04.11.03.01.01.";1020000000000;1020000000000;8;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;COTAS DE CLASSES DE FUNDO DE INVESTIMENTO - INVESTIDORES QUALFICADOS - EXTERIOR > 40% – NÃO EXCLUSIV;S;;1020000000000;1020000000000;7;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;102000000000000000;102000000000000;000;VINCI INTER FICFIM;A;"Registra as aplicações do plano em cotas do Vinci Inter FIC FIM, fundo não exclusivo para investidores qualificados com sufixo 'Investimento no Exterior' (alocação superior a 40% no exterior). Debitada pelas aplicações e pela valorização das cotas; creditada pelos resgates e pela desvalorização, com contrapartida nas rendas/variações do Fluxo dos Investimentos.";1020000000000;1020000000000;8;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;COTAS DE CLASSES DE INVESTIMENTOS - PÚBLICO GERAL - EXTERIOR > 20%;S;;1020000000000;1020000000000;6;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;EMPRÉSTIMOS DE COTAS DE FUNDOS;S;;1020000000000;1020000000000;5;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;COTAS DE CLASSES DE FUNDO DE INVESTIMENTO DO AGRONEGÓCIO - FIAGRO;S;;1020000000000;1020000000000;5;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;COTAS DE CLASSES DE FIAGRO - DIREITOS CREDITÓRIOS;S;;1020000000000;1020000000000;6;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;COTAS DE CLASSES DE FIAGRO - MOBILIÁRIOS;S;;1020000000000;1020000000000;6;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;COTAS DE CLASSES DE FIAGRO - PARTICIPAÇÕES;S;;1020000000000;1020000000000;6;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;COTAS DE CLASSES FIAGRO - FINANCEIRO;S;;1020000000000;1020000000000;6;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;COTAS DE CLASSES FIAGRO - NÃO CONCENTRADO;S;;1020000000000;1020000000000;6;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;COTAS DE CLASSES FIAGRO - MULTI-CONCENTRADO;S;;1020000000000;1020000000000;6;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;OUTRAS COTAS DE CLASSES DE FUNDOS DE INVESTIMENTO;S;;1020000000000;1020000000000;5;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;(-) PROVISÃO PARA PERDAS - COTAS DE CLASSES DE FUNDOS DE INVESTIMENTO;S;;1020000000000;1020000000000;5;C;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;DERIVATIVOS;S;;1020000000000;1020000000000;4;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;SWAP;S;;1020000000000;1020000000000;5;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;A TERMO;S;;1020000000000;1020000000000;5;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;MERCADOS FUTUROS;S;;1020000000000;1020000000000;5;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;OPÇÕES - AÇÕES;S;;1020000000000;1020000000000;5;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;OPÇÕES DE AÇÃO DE COMPRA - TITULAR;S;;1020000000000;1020000000000;6;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;OPÇÕES DE AÇÃO DE VENDA - TITULAR;S;;1020000000000;1020000000000;6;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;OPÇÕES - ATIVOS FINANCEIROS E MERCADORIAS;S;;1020000000000;1020000000000;5;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;OPERAÇÕES ESTRUTURADAS;S;;1020000000000;1020000000000;5;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;OUTROS DERIVATIVOS;S;;1020000000000;1020000000000;5;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;(-) PROVISÃO PARA PERDAS - DERIVATIVOS;S;;1020000000000;1020000000000;5;C;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;INVESTIMENTOS NO EXTERIOR;S;;1020000000000;1020000000000;4;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;TÍTULOS DA DÍVIDA PÚBLICA MOBILIÁRIA FEDERAL EXTERNA;S;;1020000000000;1020000000000;5;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;OUTROS INVESTIMENTOS NO EXTERIOR;S;;1020000000000;1020000000000;5;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;(-) PROVISÃO PARA PERDAS - INVESTIMENTOS NO EXTERIOR;S;;1020000000000;1020000000000;5;C;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;INVESTIMENTOS EM IMÓVEIS;S;;1020000000000;1020000000000;4;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;TERRENOS;S;;1020000000000;1020000000000;5;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;IMÓVEIS EM CONSTRUÇÃO;S;;1020000000000;1020000000000;5;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;DESENVOLVIMENTO;S;;1020000000000;1020000000000;5;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;ALUGUÉIS E RENDA;S;;1020000000000;1020000000000;5;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;USO PRÓPRIO;S;;1020000000000;1020000000000;6;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;LOCADOS A PATROCINADOR(ES);S;;1020000000000;1020000000000;6;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;LOCADOS A TERCEIROS;S;;1020000000000;1020000000000;6;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;RENDAS DE PARTICIPAÇÕES;S;;1020000000000;1020000000000;6;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;DIREITOS EM ALIENAÇÕES DE IMÓVEIS E TERRENOS;S;;1020000000000;1020000000000;5;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;OUTROS INVESTIMENTOS EM IMÓVEIS;S;;1020000000000;1020000000000;5;D;1;;;;10/01/2026;
DeRE10111000000123456782026090212000000007;;;1;2;1;dere-poc/0.1;01914904;10/01/2026;;5;A;1020000000000000;1020000000000;000;(-) PROVISÃO PARA PERDAS - INVESTIMENTOS EM IMÓVEIS;S;;1020000000000;1020000000000;5;C;1;;;;10/01/2026;
